customer_id,conversion_date,revenue,total_touchpoints,first_touch_channel,last_touch_channel
5260,2024-09-25 13:00:00,3364.62,6,Facebook_Ads,Direct
5265,2024-10-20 15:00:00,3167.14,8,Facebook_Ads,Email
5266,2024-12-09 01:00:00,2867.34,3,Paid_Search,Email
5267,2024-11-24 04:00:00,2443.87,4,Paid_Search,Email
5277,2024-11-04 07:00:00,1171.23,6,Facebook_Ads,Organic_Search
5278,2024-11-29 00:00:00,2843.69,6,Facebook_Ads,Email
5279,2024-12-12 01:00:00,2666.15,6,Organic_Search,Email
5296,2024-11-26 19:00:00,2717.26,4,Paid_Search,Email
5304,2024-07-29 12:00:00,1478.6,8,Paid_Search,Direct
5307,2024-08-26 00:00:00,1635.15,6,Instagram_Ads,Email
5309,2024-10-01 22:00:00,3342.52,3,Paid_Search,Email
5313,2024-10-22 05:00:00,2468.36,3,Paid_Search,Email
5326,2024-08-17 20:00:00,3045.2,6,Paid_Search,Paid_Search
5337,2024-11-21 18:00:00,2522.65,6,Paid_Search,Email
5338,2024-12-16 03:00:00,2523.8,6,Instagram_Ads,Paid_Search
5342,2024-09-29 23:00:00,3250.63,4,Organic_Search,Paid_Search
5352,2024-12-19 19:00:00,2087.16,7,Paid_Search,Organic_Search
5367,2024-08-25 01:00:00,2576.9,5,Paid_Search,Organic_Search
5370,2024-11-02 04:00:00,2130.18,5,Paid_Search,Direct
5378,2024-08-16 04:00:00,2152.4,7,Facebook_Ads,Email
5394,2024-11-09 15:00:00,2252.66,5,Paid_Search,Paid_Search
5403,2024-08-24 20:00:00,2677.71,8,Paid_Search,Email
5417,2024-11-02 05:00:00,2117.0,6,Instagram_Ads,Direct
5421,2024-11-24 19:00:00,3504.6,4,Facebook_Ads,Direct
5422,2024-07-24 02:00:00,1784.31,3,Paid_Search,Direct
5434,2024-11-07 09:00:00,2350.5,5,Paid_Search,Paid_Search
5436,2024-12-03 00:00:00,2148.22,3,Facebook_Ads,Paid_Search
5442,2024-09-01 05:00:00,3657.58,5,Instagram_Ads,Direct
5455,2024-11-13 10:00:00,2657.24,6,Paid_Search,Direct
5464,2024-11-13 17:00:00,3325.48,8,Organic_Search,Paid_Search
5469,2024-10-09 13:00:00,1311.55,3,Instagram_Ads,Email
5475,2024-10-31 15:00:00,2713.64,8,Facebook_Ads,Organic_Search
5476,2024-10-20 00:00:00,3211.7,5,Paid_Search,Organic_Search
5482,2024-10-29 12:00:00,2565.83,8,Paid_Search,Direct
5484,2024-12-17 14:00:00,3352.38,3,Organic_Search,Paid_Search
5489,2024-09-06 20:00:00,2086.17,7,Paid_Search,Organic_Search
5514,2024-10-18 14:00:00,3627.48,7,Paid_Search,Email
5517,2024-09-17 22:00:00,4339.12,6,Facebook_Ads,Paid_Search
5520,2024-10-30 16:00:00,2209.73,7,Facebook_Ads,Direct
5526,2024-10-05 16:00:00,2143.6,7,Instagram_Ads,Paid_Search
5530,2024-08-18 14:00:00,3662.71,7,Organic_Search,Email
5540,2024-09-23 23:00:00,3763.66,6,Paid_Search,Organic_Search
5548,2024-09-09 01:00:00,2081.71,5,Paid_Search,Organic_Search
5552,2024-08-20 19:00:00,2163.85,3,Organic_Search,Email
5553,2024-10-20 14:00:00,2274.57,6,Paid_Search,Email
5555,2024-12-07 15:00:00,1424.44,5,Facebook_Ads,Email
5574,2024-12-03 01:00:00,1765.08,3,Instagram_Ads,Email
5588,2024-08-17 07:00:00,1696.69,5,Paid_Search,Direct
5593,2024-07-27 03:00:00,1885.76,8,Organic_Search,Direct
5603,2024-10-15 22:00:00,2472.25,8,Paid_Search,Organic_Search
5604,2024-10-25 22:00:00,2687.37,5,Facebook_Ads,Email
5614,2024-12-06 05:00:00,3740.4,8,Organic_Search,Email
5616,2024-08-31 01:00:00,1701.32,8,Instagram_Ads,Paid_Search
5620,2024-11-30 16:00:00,3287.46,8,Facebook_Ads,Paid_Search
5621,2024-09-24 14:00:00,2328.81,5,Paid_Search,Paid_Search
5629,2024-11-17 20:00:00,2460.43,4,Paid_Search,Direct
5641,2024-09-20 13:00:00,3039.86,4,Paid_Search,Direct
5644,2024-10-27 16:00:00,1601.82,4,Facebook_Ads,Direct
5654,2024-10-31 07:00:00,2805.93,6,Paid_Search,Email
5657,2024-11-16 17:00:00,2633.16,5,Facebook_Ads,Direct
5664,2024-09-25 00:00:00,2893.96,6,Paid_Search,Paid_Search
5671,2024-09-01 04:00:00,2731.33,5,Facebook_Ads,Paid_Search
5675,2024-10-17 16:00:00,4464.24,6,Facebook_Ads,Email
5678,2024-11-12 10:00:00,1989.81,8,Instagram_Ads,Direct
5689,2024-11-09 06:00:00,2075.2,4,Paid_Search,Paid_Search
5690,2024-09-04 08:00:00,2001.49,6,Instagram_Ads,Paid_Search
5706,2024-11-12 06:00:00,2055.62,6,Paid_Search,Email
5711,2024-09-14 23:00:00,1990.09,6,Paid_Search,Email
5712,2024-08-17 17:00:00,3451.21,4,Paid_Search,Email
5728,2024-10-28 17:00:00,3636.4,3,Facebook_Ads,Organic_Search
5748,2024-09-04 04:00:00,2043.4,6,Facebook_Ads,Email
5749,2024-12-08 08:00:00,1834.12,4,Paid_Search,Paid_Search
5759,2024-11-30 21:00:00,2877.13,6,Paid_Search,Direct
5760,2024-09-12 16:00:00,2058.22,5,Instagram_Ads,Direct
5761,2024-08-19 20:00:00,3006.35,7,Instagram_Ads,Email
5767,2024-07-30 17:00:00,2662.34,7,Paid_Search,Email
5769,2024-11-25 04:00:00,1287.4,7,Paid_Search,Email
5772,2024-12-22 15:00:00,3738.0,5,Paid_Search,Email
5777,2024-07-25 20:00:00,3936.7,4,Facebook_Ads,Direct
5778,2024-12-08 05:00:00,2009.77,5,Facebook_Ads,Direct
5780,2024-08-07 03:00:00,2189.84,7,Instagram_Ads,Direct
5781,2024-08-25 15:00:00,2728.69,3,Instagram_Ads,Paid_Search
5783,2024-11-01 05:00:00,2767.57,3,Paid_Search,Email
5794,2024-08-22 01:00:00,3026.84,4,Facebook_Ads,Email
5795,2024-09-06 14:00:00,4108.16,7,Facebook_Ads,Direct
5820,2024-11-10 15:00:00,2358.44,4,Instagram_Ads,Paid_Search
5846,2024-09-23 10:00:00,1861.36,3,Paid_Search,Direct
5849,2024-09-01 08:00:00,1396.54,3,Facebook_Ads,Email
5856,2024-11-18 12:00:00,1915.26,4,Facebook_Ads,Direct
5864,2024-12-12 14:00:00,2473.5,3,Paid_Search,Email
5879,2024-08-28 18:00:00,3935.65,7,Facebook_Ads,Paid_Search
5887,2024-11-30 18:00:00,2085.91,6,Instagram_Ads,Email
5904,2024-11-15 08:00:00,2679.03,3,Organic_Search,Paid_Search
5929,2024-11-28 00:00:00,2486.86,6,Facebook_Ads,Direct
5933,2024-12-24 00:00:00,3450.71,5,Paid_Search,Email
5935,2024-08-11 12:00:00,4521.55,4,Organic_Search,Paid_Search
5941,2024-11-22 15:00:00,2075.3,3,Facebook_Ads,Direct
5956,2024-08-03 02:00:00,2108.45,3,Paid_Search,Direct
5969,2024-10-27 08:00:00,3335.33,8,Paid_Search,Email
5972,2024-12-12 01:00:00,3045.51,8,Paid_Search,Organic_Search
5980,2024-08-20 11:00:00,3977.37,4,Facebook_Ads,Direct
5988,2024-08-30 06:00:00,2967.14,3,Paid_Search,Paid_Search
5993,2024-11-23 10:00:00,2212.57,8,Paid_Search,Email
5999,2024-08-16 19:00:00,2972.52,8,Facebook_Ads,Email
6002,2024-10-04 03:00:00,3386.96,8,Paid_Search,Email
6004,2024-12-18 11:00:00,3156.39,6,Paid_Search,Organic_Search
6008,2024-08-28 05:00:00,2905.82,5,Paid_Search,Organic_Search
6011,2024-07-27 03:00:00,3353.34,7,Paid_Search,Paid_Search
6017,2024-12-06 22:00:00,3435.44,3,Facebook_Ads,Paid_Search
6018,2024-09-13 21:00:00,3605.73,3,Instagram_Ads,Organic_Search
6019,2024-12-21 10:00:00,3018.97,8,Facebook_Ads,Paid_Search
6030,2024-10-18 14:00:00,2366.31,4,Paid_Search,Email
6045,2024-11-19 05:00:00,2617.37,7,Paid_Search,Direct
6048,2024-12-19 16:00:00,3465.21,4,Paid_Search,Email
6051,2024-08-02 15:00:00,1846.45,5,Paid_Search,Email
6056,2024-08-02 04:00:00,2794.94,5,Paid_Search,Email
6061,2024-12-02 22:00:00,2185.33,8,Organic_Search,Email
6080,2024-09-30 18:00:00,2523.0,5,Instagram_Ads,Email
6084,2024-11-26 02:00:00,3522.76,5,Instagram_Ads,Email
6087,2024-07-29 04:00:00,2652.88,3,Paid_Search,Organic_Search
6089,2024-08-24 22:00:00,2537.15,8,Facebook_Ads,Organic_Search
6090,2024-11-01 05:00:00,1412.12,4,Instagram_Ads,Paid_Search
6098,2024-09-23 07:00:00,3097.0,5,Paid_Search,Paid_Search
6101,2024-08-27 11:00:00,3016.39,5,Paid_Search,Direct
6111,2024-11-15 06:00:00,4230.6,6,Paid_Search,Direct
6112,2024-09-28 23:00:00,2253.78,8,Paid_Search,Paid_Search
6123,2024-10-15 23:00:00,2675.32,5,Paid_Search,Email
6127,2024-07-15 03:00:00,2699.51,3,Organic_Search,Paid_Search
6140,2024-12-23 12:00:00,3761.96,6,Organic_Search,Direct
6145,2024-08-04 00:00:00,2423.76,7,Paid_Search,Paid_Search
6155,2024-11-27 23:00:00,2723.22,7,Instagram_Ads,Direct
6160,2024-09-07 00:00:00,2986.32,4,Facebook_Ads,Organic_Search
6161,2024-11-05 22:00:00,2649.29,8,Instagram_Ads,Email
6167,2024-08-19 07:00:00,2142.85,5,Organic_Search,Email
6179,2024-10-14 11:00:00,2655.27,8,Facebook_Ads,Email
6190,2024-09-06 10:00:00,3358.91,6,Paid_Search,Direct
6193,2024-10-09 12:00:00,1678.79,5,Paid_Search,Organic_Search
6201,2024-08-20 19:00:00,2606.38,5,Paid_Search,Direct
6213,2024-09-29 00:00:00,1939.9,4,Paid_Search,Direct
6215,2024-12-21 20:00:00,3456.04,4,Paid_Search,Email
6227,2024-12-05 03:00:00,1281.45,8,Paid_Search,Direct
6233,2024-09-05 18:00:00,2052.86,4,Facebook_Ads,Email
6237,2024-07-27 12:00:00,2801.77,4,Instagram_Ads,Direct
6239,2024-11-26 00:00:00,3752.42,8,Organic_Search,Email
6251,2024-08-24 15:00:00,2447.4,6,Paid_Search,Email
6268,2024-12-13 06:00:00,2055.84,6,Facebook_Ads,Direct
6272,2024-09-15 15:00:00,4004.93,3,Organic_Search,Direct
6276,2024-10-06 20:00:00,1341.59,3,Facebook_Ads,Paid_Search
6277,2024-09-08 02:00:00,740.96,8,Paid_Search,Direct
6281,2024-08-24 01:00:00,2852.01,7,Facebook_Ads,Email
6295,2024-12-07 00:00:00,2098.36,4,Organic_Search,Paid_Search
6296,2024-10-30 22:00:00,1683.01,3,Organic_Search,Email
6305,2024-10-16 07:00:00,3066.69,7,Paid_Search,Email
6306,2024-11-21 15:00:00,2695.04,5,Paid_Search,Direct
6312,2024-09-28 18:00:00,2048.74,4,Instagram_Ads,Organic_Search
6313,2024-11-15 02:00:00,1475.76,8,Paid_Search,Direct
6323,2024-08-13 22:00:00,3197.97,4,Paid_Search,Organic_Search
6329,2024-10-01 11:00:00,3020.16,6,Instagram_Ads,Email
6331,2024-09-02 13:00:00,2420.66,4,Paid_Search,Direct
6338,2024-08-18 17:00:00,3977.31,7,Organic_Search,Email
6340,2024-09-17 02:00:00,1643.93,3,Instagram_Ads,Email
6344,2024-08-27 00:00:00,1279.58,8,Facebook_Ads,Direct
6347,2024-10-19 00:00:00,1946.47,4,Paid_Search,Email
6348,2024-09-21 04:00:00,2463.53,7,Paid_Search,Email
6355,2024-08-02 04:00:00,2694.67,6,Paid_Search,Direct
6362,2024-10-07 13:00:00,2307.01,7,Organic_Search,Email
6363,2024-09-27 00:00:00,2781.64,3,Facebook_Ads,Direct
6365,2024-08-22 19:00:00,1498.77,3,Facebook_Ads,Paid_Search
6372,2024-10-05 23:00:00,3655.01,4,Instagram_Ads,Organic_Search
6379,2024-09-19 03:00:00,2434.28,7,Paid_Search,Direct
6390,2024-08-07 15:00:00,3393.84,7,Facebook_Ads,Direct
6406,2024-09-29 00:00:00,2774.18,8,Paid_Search,Paid_Search
6410,2024-10-14 18:00:00,2865.4,8,Organic_Search,Direct
6411,2024-12-12 06:00:00,2955.81,6,Facebook_Ads,Organic_Search
6412,2024-10-26 03:00:00,2858.17,6,Instagram_Ads,Email
6420,2024-08-19 12:00:00,3014.18,4,Facebook_Ads,Email
6428,2024-09-10 12:00:00,3563.32,7,Instagram_Ads,Organic_Search
6434,2024-08-02 05:00:00,2657.22,7,Facebook_Ads,Email
6438,2024-07-22 18:00:00,3067.2,6,Paid_Search,Organic_Search
6443,2024-08-11 17:00:00,2428.21,6,Paid_Search,Direct
6457,2024-12-16 22:00:00,3652.09,4,Facebook_Ads,Paid_Search
6464,2024-12-21 15:00:00,1958.89,5,Paid_Search,Paid_Search
6468,2024-10-06 03:00:00,3940.75,7,Paid_Search,Paid_Search
6502,2024-08-26 00:00:00,2467.87,7,Paid_Search,Direct
6505,2024-12-09 12:00:00,1355.38,7,Paid_Search,Email
6520,2024-10-20 21:00:00,2602.48,8,Paid_Search,Email
6531,2024-10-27 22:00:00,1955.16,7,Instagram_Ads,Email
6532,2024-09-03 07:00:00,3172.51,4,Paid_Search,Email
6556,2024-11-24 20:00:00,1977.9,8,Paid_Search,Organic_Search
6580,2024-10-09 00:00:00,2143.05,4,Facebook_Ads,Email
6583,2024-07-29 10:00:00,988.37,8,Facebook_Ads,Organic_Search
6606,2024-08-10 03:00:00,2138.15,3,Paid_Search,Organic_Search
6612,2024-08-18 10:00:00,560.9,8,Facebook_Ads,Paid_Search
6614,2024-11-27 21:00:00,1232.88,3,Facebook_Ads,Organic_Search
6617,2024-11-07 17:00:00,3108.33,4,Paid_Search,Paid_Search
6634,2024-12-06 21:00:00,3128.64,5,Facebook_Ads,Direct
6636,2024-11-10 01:00:00,2840.37,4,Paid_Search,Organic_Search
6646,2024-07-29 08:00:00,1726.42,4,Organic_Search,Email
6650,2024-09-18 08:00:00,2461.83,8,Paid_Search,Direct
6657,2024-11-13 04:00:00,2497.12,8,Facebook_Ads,Email
6666,2024-10-29 08:00:00,1573.31,5,Facebook_Ads,Email
6670,2024-12-24 16:00:00,3702.72,7,Facebook_Ads,Paid_Search
6674,2024-11-23 15:00:00,3201.89,5,Facebook_Ads,Paid_Search
6676,2024-11-25 20:00:00,2323.23,6,Facebook_Ads,Email
6678,2024-09-26 19:00:00,2521.51,3,Organic_Search,Email
6682,2024-10-18 13:00:00,2666.71,6,Instagram_Ads,Email
6687,2024-08-15 08:00:00,866.61,3,Facebook_Ads,Paid_Search
6688,2024-11-01 22:00:00,2302.26,5,Facebook_Ads,Direct
6692,2024-12-20 20:00:00,1954.41,8,Organic_Search,Organic_Search
6697,2024-11-27 02:00:00,1698.7,4,Instagram_Ads,Direct
6700,2024-10-30 11:00:00,2275.12,3,Paid_Search,Direct
6709,2024-07-31 07:00:00,3938.15,8,Organic_Search,Email
6723,2024-10-11 10:00:00,3012.67,7,Instagram_Ads,Organic_Search
6727,2024-10-07 14:00:00,2043.06,4,Instagram_Ads,Organic_Search
6733,2024-11-17 01:00:00,2958.07,6,Instagram_Ads,Direct
6735,2024-09-05 11:00:00,3619.48,8,Instagram_Ads,Email
6736,2024-11-30 13:00:00,3239.71,4,Paid_Search,Direct
6745,2024-12-18 14:00:00,2547.7,4,Facebook_Ads,Paid_Search
6755,2024-08-24 06:00:00,1982.45,3,Facebook_Ads,Email
6758,2024-08-26 02:00:00,3058.58,8,Instagram_Ads,Email
6775,2024-08-12 17:00:00,2814.79,3,Organic_Search,Paid_Search
6787,2024-12-15 00:00:00,3216.15,7,Paid_Search,Direct
6789,2024-09-18 08:00:00,3008.14,3,Organic_Search,Direct
6800,2024-11-11 09:00:00,3339.64,4,Paid_Search,Paid_Search
6804,2024-08-21 03:00:00,2071.81,5,Facebook_Ads,Paid_Search
6815,2024-10-22 10:00:00,3553.92,4,Paid_Search,Email
6830,2024-11-30 13:00:00,2658.08,6,Paid_Search,Email
6833,2024-10-28 18:00:00,4160.21,4,Instagram_Ads,Email
6834,2024-12-05 16:00:00,1948.65,5,Paid_Search,Paid_Search
6839,2024-10-13 17:00:00,3888.77,8,Paid_Search,Organic_Search
6846,2024-11-20 13:00:00,2658.33,3,Organic_Search,Email
6848,2024-10-30 00:00:00,1978.87,4,Facebook_Ads,Organic_Search
6858,2024-07-29 04:00:00,2112.89,7,Paid_Search,Direct
6860,2024-11-21 06:00:00,2243.72,7,Paid_Search,Direct
6862,2024-08-01 15:00:00,2839.33,8,Instagram_Ads,Paid_Search
6868,2024-12-11 19:00:00,2918.27,7,Facebook_Ads,Paid_Search
6870,2024-09-16 09:00:00,2041.04,6,Facebook_Ads,Email
6900,2024-08-13 02:00:00,2480.52,6,Organic_Search,Paid_Search
6901,2024-09-20 08:00:00,4213.82,3,Paid_Search,Email
6911,2024-08-11 12:00:00,3882.03,3,Instagram_Ads,Organic_Search
6925,2024-11-07 14:00:00,2849.06,5,Instagram_Ads,Email
6932,2024-11-12 08:00:00,2530.4,5,Paid_Search,Email
6933,2024-09-24 20:00:00,2596.03,4,Instagram_Ads,Email
6936,2024-11-06 00:00:00,2990.81,7,Instagram_Ads,Organic_Search
6939,2024-12-10 20:00:00,1681.77,4,Paid_Search,Organic_Search
6945,2024-10-29 08:00:00,2294.1,3,Instagram_Ads,Direct
6948,2024-10-23 03:00:00,1165.13,6,Instagram_Ads,Paid_Search
6962,2024-12-14 03:00:00,2819.38,6,Facebook_Ads,Paid_Search
6990,2024-09-16 14:00:00,3017.76,6,Instagram_Ads,Email
6991,2024-09-29 22:00:00,2113.45,4,Paid_Search,Email
7000,2024-09-04 08:00:00,3759.19,8,Paid_Search,Email
7006,2024-08-01 13:00:00,1519.39,3,Paid_Search,Direct
7014,2024-08-22 21:00:00,1328.5,6,Facebook_Ads,Paid_Search
7017,2024-10-22 10:00:00,2679.56,5,Instagram_Ads,Email
7020,2024-11-09 06:00:00,3337.68,7,Paid_Search,Email
7021,2024-08-31 19:00:00,3847.14,4,Paid_Search,Organic_Search
7022,2024-11-02 09:00:00,2132.89,7,Paid_Search,Email
7024,2024-11-27 23:00:00,3362.94,6,Facebook_Ads,Paid_Search
7028,2024-09-17 01:00:00,2469.19,4,Paid_Search,Paid_Search
7033,2024-09-18 02:00:00,2361.9,8,Paid_Search,Paid_Search
7039,2024-12-07 17:00:00,3206.93,6,Paid_Search,Paid_Search
7043,2024-10-11 00:00:00,3021.86,5,Paid_Search,Email
7044,2024-09-23 05:00:00,1238.89,3,Paid_Search,Organic_Search
7048,2024-07-26 23:00:00,3681.23,4,Organic_Search,Direct
7055,2024-07-22 05:00:00,3604.07,5,Instagram_Ads,Direct
7056,2024-10-06 22:00:00,1999.55,4,Paid_Search,Organic_Search
7078,2024-11-28 06:00:00,2816.64,3,Organic_Search,Direct
7085,2024-10-15 20:00:00,2895.22,5,Instagram_Ads,Direct
7091,2024-08-18 01:00:00,2708.54,3,Paid_Search,Email
7100,2024-08-09 12:00:00,2059.76,6,Instagram_Ads,Direct
7105,2024-09-29 21:00:00,1962.7,6,Organic_Search,Direct
7106,2024-10-14 12:00:00,2479.56,6,Paid_Search,Organic_Search
7107,2024-12-02 04:00:00,3438.18,3,Paid_Search,Organic_Search
7138,2024-09-19 03:00:00,2934.88,4,Facebook_Ads,Paid_Search
7141,2024-09-25 08:00:00,2203.51,4,Facebook_Ads,Organic_Search
7152,2024-07-27 18:00:00,3117.36,6,Facebook_Ads,Direct
7159,2024-09-05 00:00:00,500.0,6,Facebook_Ads,Paid_Search
7174,2024-11-11 18:00:00,3419.01,4,Facebook_Ads,Email
7182,2024-10-27 04:00:00,1108.23,3,Instagram_Ads,Paid_Search
7187,2024-08-04 11:00:00,2210.05,7,Instagram_Ads,Email
7197,2024-07-19 02:00:00,1604.26,3,Facebook_Ads,Direct
7215,2024-08-04 10:00:00,1464.25,5,Organic_Search,Paid_Search
7217,2024-08-05 05:00:00,3428.66,7,Organic_Search,Direct
7235,2024-12-07 00:00:00,2125.84,7,Organic_Search,Direct
7237,2024-08-31 12:00:00,2777.2,5,Facebook_Ads,Paid_Search
7239,2024-11-02 11:00:00,2462.46,4,Instagram_Ads,Email
7242,2024-09-14 08:00:00,2881.63,7,Organic_Search,Paid_Search
7247,2024-09-25 22:00:00,2561.46,7,Facebook_Ads,Organic_Search
7248,2024-09-18 21:00:00,1473.61,6,Instagram_Ads,Paid_Search
7249,2024-08-14 17:00:00,3297.01,4,Organic_Search,Direct
7255,2024-09-21 12:00:00,2104.99,8,Instagram_Ads,Organic_Search
7256,2024-12-05 08:00:00,1254.73,5,Paid_Search,Email
7257,2024-08-24 00:00:00,2157.51,7,Organic_Search,Direct
7264,2024-10-11 22:00:00,3700.61,5,Paid_Search,Direct
7267,2024-11-21 00:00:00,3180.18,5,Instagram_Ads,Direct
7276,2024-11-25 15:00:00,2221.08,4,Paid_Search,Direct
7281,2024-08-19 09:00:00,2220.59,6,Facebook_Ads,Email
7286,2024-12-10 05:00:00,2242.69,3,Facebook_Ads,Email
7288,2024-11-18 11:00:00,4161.4,3,Facebook_Ads,Email
7296,2024-07-31 19:00:00,2805.55,8,Instagram_Ads,Email
7297,2024-12-22 19:00:00,2844.03,3,Instagram_Ads,Direct
7302,2024-11-29 22:00:00,3324.23,8,Facebook_Ads,Direct
7305,2024-11-17 20:00:00,2691.03,8,Organic_Search,Email
7306,2024-07-30 02:00:00,2292.77,6,Instagram_Ads,Direct
7307,2024-07-30 06:00:00,2342.92,8,Paid_Search,Paid_Search
7318,2024-11-25 11:00:00,2442.72,8,Instagram_Ads,Email
7319,2024-12-01 23:00:00,2470.22,8,Facebook_Ads,Direct
7326,2024-11-28 14:00:00,3082.1,7,Instagram_Ads,Direct
7335,2024-12-04 10:00:00,2541.56,4,Paid_Search,Email
7339,2024-10-03 22:00:00,3086.11,7,Instagram_Ads,Direct
7343,2024-08-18 08:00:00,2435.43,3,Paid_Search,Email
7344,2024-12-03 04:00:00,2562.91,5,Facebook_Ads,Organic_Search
7353,2024-08-22 08:00:00,901.44,4,Facebook_Ads,Direct
7358,2024-12-02 19:00:00,3233.06,8,Facebook_Ads,Paid_Search
7360,2024-10-22 18:00:00,2777.19,7,Paid_Search,Email
7361,2024-12-04 22:00:00,3298.41,7,Instagram_Ads,Organic_Search
7375,2024-10-29 08:00:00,500.0,8,Organic_Search,Direct
7376,2024-10-07 08:00:00,4170.7,4,Paid_Search,Direct
7382,2024-09-04 15:00:00,2388.33,5,Instagram_Ads,Email
7387,2024-10-05 14:00:00,3386.55,4,Instagram_Ads,Direct
7404,2024-10-22 12:00:00,1668.08,5,Facebook_Ads,Email
7411,2024-12-11 15:00:00,2990.22,6,Paid_Search,Email
7413,2024-08-27 05:00:00,1657.27,6,Organic_Search,Organic_Search
7421,2024-08-24 15:00:00,2000.98,8,Instagram_Ads,Direct
7436,2024-12-19 09:00:00,4031.23,7,Paid_Search,Email
7446,2024-10-09 18:00:00,2347.45,7,Organic_Search,Paid_Search
7448,2024-08-02 20:00:00,2673.95,3,Paid_Search,Email
7452,2024-12-09 11:00:00,3196.05,8,Facebook_Ads,Paid_Search
7456,2024-09-23 01:00:00,2896.55,5,Paid_Search,Direct
7457,2024-09-10 20:00:00,2620.34,3,Organic_Search,Direct
7469,2024-07-27 01:00:00,2791.97,6,Instagram_Ads,Email
7482,2024-11-29 09:00:00,4422.73,4,Facebook_Ads,Direct
7487,2024-10-14 05:00:00,2453.9,3,Organic_Search,Direct
7490,2024-08-15 22:00:00,2660.88,6,Paid_Search,Organic_Search
7504,2024-12-10 19:00:00,3340.52,4,Paid_Search,Organic_Search
7506,2024-10-24 21:00:00,3384.42,5,Paid_Search,Paid_Search
7510,2024-11-07 22:00:00,3449.62,8,Paid_Search,Email
7516,2024-12-13 20:00:00,3010.98,3,Paid_Search,Email
7519,2024-08-09 14:00:00,1585.6,7,Facebook_Ads,Direct
7531,2024-08-08 13:00:00,3806.75,3,Facebook_Ads,Email
7548,2024-08-21 08:00:00,1582.92,5,Paid_Search,Email
7550,2024-11-11 20:00:00,2742.11,4,Facebook_Ads,Email
7558,2024-08-18 04:00:00,1896.58,8,Facebook_Ads,Direct
7560,2024-11-28 05:00:00,2448.69,6,Paid_Search,Direct
7562,2024-11-05 22:00:00,2763.01,3,Instagram_Ads,Email
7569,2024-07-22 07:00:00,2757.09,8,Instagram_Ads,Paid_Search
7577,2024-11-15 07:00:00,2837.54,8,Instagram_Ads,Organic_Search
7588,2024-08-06 00:00:00,3790.97,8,Paid_Search,Email
7591,2024-11-06 11:00:00,2862.83,8,Instagram_Ads,Organic_Search
7594,2024-08-18 04:00:00,2304.67,7,Organic_Search,Organic_Search
7605,2024-11-14 15:00:00,3271.27,3,Instagram_Ads,Email
7617,2024-10-06 09:00:00,3451.58,4,Facebook_Ads,Paid_Search
7629,2024-12-20 13:00:00,1517.91,6,Facebook_Ads,Organic_Search
7633,2024-08-14 11:00:00,2977.92,6,Facebook_Ads,Direct
7634,2024-10-05 21:00:00,3060.94,8,Organic_Search,Paid_Search
7636,2024-10-29 02:00:00,2261.95,5,Paid_Search,Paid_Search
7644,2024-09-18 21:00:00,3600.57,3,Paid_Search,Email
7653,2024-11-02 23:00:00,2379.96,3,Paid_Search,Paid_Search
7654,2024-11-16 02:00:00,2600.46,4,Instagram_Ads,Paid_Search
7656,2024-07-21 06:00:00,2361.54,3,Organic_Search,Organic_Search
7667,2024-10-05 11:00:00,2512.46,6,Instagram_Ads,Paid_Search
7676,2024-10-24 04:00:00,1622.98,7,Paid_Search,Organic_Search
7679,2024-10-14 23:00:00,1347.96,7,Instagram_Ads,Direct
7684,2024-09-02 09:00:00,3775.6,8,Paid_Search,Paid_Search
7686,2024-09-03 10:00:00,1822.43,7,Paid_Search,Email
7703,2024-10-31 09:00:00,1706.89,6,Paid_Search,Paid_Search
7707,2024-12-06 11:00:00,777.29,3,Paid_Search,Direct
7709,2024-11-29 02:00:00,1988.83,4,Instagram_Ads,Email
7735,2024-11-01 06:00:00,1441.53,7,Instagram_Ads,Direct
7739,2024-10-10 23:00:00,3813.61,6,Paid_Search,Paid_Search
7744,2024-11-30 17:00:00,3307.85,5,Paid_Search,Email
7745,2024-11-13 21:00:00,1949.48,3,Facebook_Ads,Paid_Search
7749,2024-09-17 18:00:00,4301.95,4,Instagram_Ads,Direct
7754,2024-10-03 17:00:00,3285.41,6,Facebook_Ads,Paid_Search
7755,2024-10-10 01:00:00,2240.13,7,Organic_Search,Email
7763,2024-08-03 12:00:00,500.48,3,Paid_Search,Direct
7765,2024-11-30 04:00:00,4332.75,5,Paid_Search,Paid_Search
7775,2024-12-04 23:00:00,1388.34,5,Instagram_Ads,Email
7776,2024-10-05 20:00:00,1183.68,5,Paid_Search,Paid_Search
7777,2024-09-21 13:00:00,3318.06,3,Instagram_Ads,Email
7779,2024-08-21 16:00:00,4451.8,6,Paid_Search,Paid_Search
7796,2024-09-08 08:00:00,3607.42,5,Facebook_Ads,Direct
7803,2024-10-19 00:00:00,2951.13,5,Paid_Search,Direct
7808,2024-08-15 00:00:00,2975.8,8,Instagram_Ads,Organic_Search
7812,2024-08-30 04:00:00,3182.73,8,Facebook_Ads,Organic_Search
7819,2024-09-16 20:00:00,3107.14,6,Instagram_Ads,Paid_Search
7823,2024-09-29 13:00:00,2724.95,8,Paid_Search,Email
7828,2024-11-13 12:00:00,2583.36,7,Facebook_Ads,Organic_Search
7829,2024-08-15 00:00:00,2449.93,6,Organic_Search,Paid_Search
7834,2024-08-05 04:00:00,1896.83,8,Organic_Search,Direct
7835,2024-10-26 11:00:00,2275.46,8,Paid_Search,Email
