date,channel,spend,impressions,clicks,conversions,revenue
2024-12-02,Facebook_Ads,6091.94,82793,2490,9,26629.5
2024-12-02,Instagram_Ads,6673.91,77756,2006,9,26629.5
2024-12-02,Organic_Search,0.0,0,0,9,26629.5
2024-12-02,Paid_Search,14971.21,217033,11599,9,26629.5
2024-12-03,Direct,0.0,0,0,11,26520.81
2024-12-03,Email,1241.81,17893,566,11,26520.81
2024-12-03,Facebook_Ads,8524.1,79272,6692,11,26520.81
2024-12-03,Instagram_Ads,7928.99,70414,2919,11,26520.81
2024-12-03,Organic_Search,0.0,0,0,11,26520.81
2024-12-03,Paid_Search,11679.92,111974,8260,11,26520.81
2024-12-04,Direct,0.0,0,0,4,10531.14
2024-12-04,Email,1109.49,15500,547,4,10531.14
2024-12-04,Facebook_Ads,7064.66,77610,4783,4,10531.14
2024-12-04,Instagram_Ads,9181.01,97252,5482,4,10531.14
2024-12-04,Organic_Search,0.0,0,0,4,10531.14
2024-12-04,Paid_Search,10930.5,146591,5037,4,10531.14
2024-12-05,Direct,0.0,0,0,10,24430.68
2024-12-05,Email,1454.64,18362,1030,10,24430.68
2024-12-05,Facebook_Ads,8145.6,77404,6239,10,24430.68
2024-12-05,Instagram_Ads,5016.85,71882,3208,10,24430.68
2024-12-05,Organic_Search,0.0,0,0,10,24430.68
2024-12-05,Paid_Search,10485.98,124704,6972,10,24430.68
2024-12-06,Direct,0.0,0,0,12,29137.64
2024-12-06,Email,586.92,7745,204,12,29137.64
2024-12-06,Facebook_Ads,10034.63,144712,5506,12,29137.64
2024-12-06,Instagram_Ads,7813.42,79552,2549,12,29137.64
2024-12-06,Organic_Search,0.0,0,0,12,29137.64
2024-12-06,Paid_Search,13638.85,114145,5648,12,29137.64
2024-12-07,Direct,0.0,0,0,9,20222.02
2024-12-07,Email,857.77,9667,491,9,20222.02
2024-12-07,Facebook_Ads,9518.81,95225,4995,9,20222.02
2024-12-07,Instagram_Ads,6008.87,79965,4093,9,20222.02
2024-12-07,Organic_Search,0.0,0,0,9,20222.02
2024-12-07,Paid_Search,11875.11,133564,5905,9,20222.02
2024-12-08,Direct,0.0,0,0,8,18855.81
2024-12-08,Email,433.47,3883,242,8,18855.81
2024-12-08,Facebook_Ads,5131.78,64466,3370,8,18855.81
2024-12-08,Instagram_Ads,5122.96,63018,3342,8,18855.81
2024-12-08,Organic_Search,0.0,0,0,8,18855.81
2024-12-08,Paid_Search,6991.86,74988,3366,8,18855.81
2024-12-09,Direct,0.0,0,0,9,21703.43
2024-12-09,Email,922.62,11519,296,9,21703.43
2024-12-09,Facebook_Ads,11206.65,131268,8174,9,21703.43
2024-12-09,Instagram_Ads,9950.84,81172,6456,9,21703.43
2024-12-09,Organic_Search,0.0,0,0,9,21703.43
2024-12-09,Paid_Search,11020.72,115859,8522,9,21703.43
2024-12-10,Direct,0.0,0,0,10,25777.79
2024-12-10,Email,1437.96,18830,782,10,25777.79
2024-12-10,Facebook_Ads,10895.03,146826,3363,10,25777.79
2024-12-10,Instagram_Ads,6338.35,93406,4920,10,25777.79
2024-12-10,Organic_Search,0.0,0,0,10,25777.79
2024-12-10,Paid_Search,13647.19,178823,10258,10,25777.79
2024-12-11,Direct,0.0,0,0,10,28464.38
2024-12-11,Email,1484.55,12774,998,10,28464.38
2024-12-11,Facebook_Ads,8414.19,93597,4439,10,28464.38
2024-12-11,Instagram_Ads,6428.09,83176,3393,10,28464.38
2024-12-11,Organic_Search,0.0,0,0,10,28464.38
2024-12-11,Paid_Search,14943.71,161492,4966,10,28464.38
2024-12-12,Direct,0.0,0,0,10,26434.38
2024-12-12,Email,1118.32,10662,447,10,26434.38
2024-12-12,Facebook_Ads,11402.24,156444,6887,10,26434.38
2024-12-12,Instagram_Ads,7176.78,70377,4167,10,26434.38
2024-12-12,Organic_Search,0.0,0,0,10,26434.38
2024-12-12,Paid_Search,9784.87,134580,4087,10,26434.38
2024-12-13,Direct,0.0,0,0,9,23896.4
2024-12-13,Email,617.92,5719,486,9,23896.4
2024-12-13,Facebook_Ads,9101.1,123996,6474,9,23896.4
2024-12-13,Instagram_Ads,6961.61,69923,2982,9,23896.4
2024-12-13,Organic_Search,0.0,0,0,9,23896.4
2024-12-13,Paid_Search,11377.52,122968,4173,9,23896.4
2024-12-14,Direct,0.0,0,0,12,28207.55
2024-12-14,Email,906.39,13156,296,12,28207.55
2024-12-14,Facebook_Ads,8620.36,74248,5679,12,28207.55
2024-12-14,Instagram_Ads,6377.98,66958,3198,12,28207.55
2024-12-14,Organic_Search,0.0,0,0,12,28207.55
2024-12-14,Paid_Search,7849.8,111100,3371,12,28207.55
2024-12-15,Direct,0.0,0,0,10,23801.08
2024-12-15,Email,790.68,7373,575,10,23801.08
2024-12-15,Facebook_Ads,6451.36,80681,1936,10,23801.08
2024-12-15,Instagram_Ads,5470.07,45031,3064,10,23801.08
2024-12-15,Organic_Search,0.0,0,0,10,23801.08
2024-12-15,Paid_Search,7804.1,66653,4779,10,23801.08
2024-12-16,Direct,0.0,0,0,5,13696.74
2024-12-16,Email,1412.02,21050,686,5,13696.74
2024-12-16,Facebook_Ads,11306.81,130280,5638,5,13696.74
2024-12-16,Instagram_Ads,9091.61,103500,4916,5,13696.74
2024-12-16,Organic_Search,0.0,0,0,5,13696.74
2024-12-16,Paid_Search,10425.11,87921,7225,5,13696.74
2024-12-17,Direct,0.0,0,0,12,35746.84
2024-12-17,Email,1199.62,10172,372,12,35746.84
2024-12-17,Facebook_Ads,8072.96,90317,4715,12,35746.84
2024-12-17,Instagram_Ads,6544.87,81524,2019,12,35746.84
2024-12-17,Organic_Search,0.0,0,0,12,35746.84
2024-12-17,Paid_Search,14021.65,184929,5540,12,35746.84
2024-12-18,Direct,0.0,0,0,7,17712.84
2024-12-18,Email,553.82,7282,251,7,17712.84
2024-12-18,Facebook_Ads,8961.82,84532,6106,7,17712.84
2024-12-18,Instagram_Ads,8123.23,77213,4291,7,17712.84
2024-12-18,Organic_Search,0.0,0,0,7,17712.84
2024-12-18,Paid_Search,10485.97,129695,3739,7,17712.84
2024-12-19,Direct,0.0,0,0,14,34200.94
2024-12-19,Email,743.15,9007,315,14,34200.94
2024-12-19,Facebook_Ads,7234.45,73135,4111,14,34200.94
2024-12-19,Instagram_Ads,6063.54,87923,3364,14,34200.94
2024-12-19,Organic_Search,0.0,0,0,14,34200.94
2024-12-19,Paid_Search,8069.59,77694,4930,14,34200.94
2024-12-20,Direct,0.0,0,0,6,11835.05
2024-12-20,Email,1389.7,19943,803,6,11835.05
2024-12-20,Facebook_Ads,7231.55,67207,4085,6,11835.05
2024-12-20,Instagram_Ads,6622.73,99164,4199,6,11835.05
2024-12-20,Organic_Search,0.0,0,0,6,11835.05
2024-12-20,Paid_Search,8142.33,122101,4460,6,11835.05
2024-12-21,Direct,0.0,0,0,5,14694.0
2024-12-21,Email,427.04,6299,223,5,14694.0
2024-12-21,Facebook_Ads,7074.88,99104,2917,5,14694.0
2024-12-21,Instagram_Ads,4496.19,47818,2626,5,14694.0
2024-12-21,Organic_Search,0.0,0,0,5,14694.0
2024-12-21,Paid_Search,11618.55,128455,8848,5,14694.0
2024-12-22,Direct,0.0,0,0,10,23253.17
2024-12-22,Email,961.97,10738,566,10,23253.17
2024-12-22,Facebook_Ads,5090.91,48274,3781,10,23253.17
2024-12-22,Instagram_Ads,4094.46,55604,1235,10,23253.17
2024-12-22,Organic_Search,0.0,0,0,10,23253.17
2024-12-22,Paid_Search,10903.85,128640,7751,10,23253.17
2024-12-23,Direct,0.0,0,0,6,17213.2
2024-12-23,Email,1441.4,11677,1102,6,17213.2
2024-12-23,Facebook_Ads,10228.26,138595,7488,6,17213.2
2024-12-23,Instagram_Ads,8017.68,106165,6243,6,17213.2
2024-12-23,Organic_Search,0.0,0,0,6,17213.2
2024-12-23,Paid_Search,10680.22,117706,7687,6,17213.2
2024-12-24,Direct,0.0,0,0,5,13923.96
2024-12-24,Email,1183.38,14889,925,5,13923.96
2024-12-24,Facebook_Ads,8873.03,84420,2669,5,13923.96
2024-12-24,Instagram_Ads,8033.04,83340,4127,5,13923.96
2024-12-24,Organic_Search,0.0,0,0,5,13923.96
2024-12-24,Paid_Search,9769.86,120719,4702,5,13923.96
2024-12-25,Direct,0.0,0,0,1,4548.07
2024-12-25,Email,539.44,7943,205,1,4548.07
2024-12-25,Facebook_Ads,10119.74,83142,4393,1,4548.07
2024-12-25,Instagram_Ads,5849.45,56249,4309,1,4548.07
2024-12-25,Organic_Search,0.0,0,0,1,4548.07
2024-12-25,Paid_Search,8834.97,109245,3955,1,4548.07
2024-12-26,Direct,0.0,0,0,2,4347.64
2024-12-26,Email,927.07,8893,426,2,4347.64
2024-12-26,Facebook_Ads,11393.32,103077,5056,2,4347.64
2024-12-26,Instagram_Ads,8304.24,108508,4545,2,4347.64
2024-12-26,Organic_Search,0.0,0,0,2,4347.64
2024-12-26,Paid_Search,9356.03,92710,4944,2,4347.64
2024-12-27,Direct,0.0,0,0,0,0.0
2024-12-27,Email,1344.57,12641,841,0,0.0
2024-12-27,Facebook_Ads,7808.11,72116,3597,0,0.0
2024-12-27,Instagram_Ads,6606.8,56573,4002,0,0.0
2024-12-27,Organic_Search,0.0,0,0,0,0.0
2024-12-27,Paid_Search,8564.91,89259,6839,0,0.0
2024-12-28,Direct,0.0,0,0,0,0.0
2024-12-28,Email,867.36,10298,413,0,0.0
2024-12-28,Facebook_Ads,8937.27,88911,4987,0,0.0
2024-12-28,Instagram_Ads,6104.69,83261,2436,0,0.0
2024-12-28,Organic_Search,0.0,0,0,0,0.0
2024-12-28,Paid_Search,6192.64,81610,2116,0,0.0
2024-12-29,Direct,0.0,0,0,0,0.0
2024-12-29,Email,941.44,13445,321,0,0.0
2024-12-29,Facebook_Ads,7538.06,70497,5964,0,0.0
2024-12-29,Instagram_Ads,6751.21,100447,3367,0,0.0
2024-12-29,Organic_Search,0.0,0,0,0,0.0
2024-12-29,Paid_Search,8458.26,124910,4137,0,0.0
2024-12-30,Direct,0.0,0,0,0,0.0
2024-12-30,Email,1184.5,13593,381,0,0.0
2024-12-30,Facebook_Ads,11283.36,119651,7471,0,0.0
2024-12-30,Instagram_Ads,8658.86,125989,3587,0,0.0
2024-12-30,Organic_Search,0.0,0,0,0,0.0
2024-12-30,Paid_Search,13805.29,195904,6385,0,0.0
2024-12-31,Direct,0.0,0,0,0,0.0
2024-12-31,Email,1037.32,14595,389,0,0.0
2024-12-31,Facebook_Ads,11340.62,169998,3636,0,0.0
2024-12-31,Instagram_Ads,7531.15,69819,5235,0,0.0
2024-12-31,Organic_Search,0.0,0,0,0,0.0
2024-12-31,Paid_Search,12901.2,141314,9833,0,0.0
