customer_id,touchpoint_number,touchpoint_date,channel,session_duration_seconds,pages_viewed,device
5406,3,2024-07-18,Organic_Search,173,4,Desktop
5406,4,2024-08-03,Organic_Search,487,13,Desktop
5407,1,2024-10-08,Paid_Search,469,8,Desktop
5407,2,2024-10-15,Paid_Search,231,7,Mobile
5407,3,2024-10-16,Instagram_Ads,465,15,Mobile
5408,1,2024-11-25,Facebook_Ads,277,12,Mobile
5408,2,2024-11-29,Organic_Search,205,6,Desktop
5408,3,2024-12-04,Paid_Search,256,11,Desktop
5408,4,2024-12-04,Instagram_Ads,66,1,Mobile
5409,1,2024-10-22,Paid_Search,78,14,Desktop
5409,2,2024-10-23,Email,476,14,Desktop
5409,3,2024-10-30,Paid_Search,460,1,Desktop
5409,4,2024-11-13,Paid_Search,444,5,Mobile
5410,1,2024-08-25,Instagram_Ads,230,2,Mobile
5410,2,2024-08-27,Instagram_Ads,512,6,Mobile
5410,3,2024-08-28,Instagram_Ads,498,9,Mobile
5410,4,2024-09-04,Paid_Search,493,7,Mobile
5411,1,2024-08-04,Instagram_Ads,530,9,Mobile
5411,2,2024-08-19,Paid_Search,373,3,Mobile
5412,1,2024-12-14,Instagram_Ads,447,2,Desktop
5412,2,2024-12-15,Email,146,4,Mobile
5413,1,2024-09-13,Paid_Search,110,7,Desktop
5413,2,2024-09-22,Email,219,6,Desktop
5414,1,2024-11-11,Organic_Search,537,14,Desktop
5415,1,2024-11-04,Facebook_Ads,402,2,Desktop
5415,2,2024-11-17,Direct,31,11,Mobile
5415,3,2024-11-21,Organic_Search,246,6,Mobile
5415,4,2024-11-24,Instagram_Ads,271,10,Tablet
5416,1,2024-11-06,Organic_Search,117,9,Mobile
5416,2,2024-11-07,Organic_Search,62,10,Mobile
5416,3,2024-11-07,Instagram_Ads,443,4,Mobile
5417,1,2024-10-14,Instagram_Ads,127,12,Mobile
5417,2,2024-10-15,Facebook_Ads,542,13,Desktop
5417,3,2024-10-19,Paid_Search,234,1,Mobile
5417,4,2024-10-22,Organic_Search,214,14,Mobile
5417,5,2024-10-27,Instagram_Ads,314,14,Mobile
5417,6,2024-11-02,Direct,190,4,Mobile
5418,1,2024-10-29,Organic_Search,375,15,Desktop
5418,2,2024-11-07,Email,555,14,Mobile
5418,3,2024-11-16,Facebook_Ads,393,10,Mobile
5419,1,2024-11-02,Organic_Search,61,3,Mobile
5420,1,2024-11-18,Organic_Search,586,4,Mobile
5420,2,2024-11-28,Paid_Search,541,13,Mobile
5420,3,2024-12-06,Direct,532,11,Mobile
5420,4,2024-12-11,Direct,38,5,Mobile
5421,1,2024-11-08,Facebook_Ads,515,4,Mobile
5421,2,2024-11-14,Instagram_Ads,81,1,Mobile
5421,3,2024-11-17,Facebook_Ads,439,3,Desktop
5421,4,2024-11-24,Direct,115,14,Desktop
5422,1,2024-07-05,Paid_Search,433,8,Mobile
5422,2,2024-07-12,Facebook_Ads,80,12,Desktop
5422,3,2024-07-24,Direct,445,5,Desktop
5423,1,2024-10-06,Instagram_Ads,246,15,Mobile
5424,1,2024-09-05,Organic_Search,234,12,Mobile
5424,2,2024-09-10,Email,137,10,Mobile
5424,3,2024-09-15,Facebook_Ads,449,2,Desktop
5424,4,2024-09-28,Paid_Search,372,5,Mobile
5425,1,2024-08-16,Paid_Search,458,3,Mobile
5426,1,2024-08-30,Instagram_Ads,242,6,Desktop
5426,2,2024-09-01,Organic_Search,201,8,Desktop
5426,3,2024-09-03,Instagram_Ads,298,14,Mobile
5426,4,2024-09-09,Organic_Search,68,8,Mobile
5427,1,2024-12-16,Facebook_Ads,356,15,Mobile
5428,1,2024-09-28,Facebook_Ads,100,8,Tablet
5428,2,2024-09-29,Email,334,3,Desktop
5429,1,2024-08-23,Facebook_Ads,588,13,Mobile
5429,2,2024-08-31,Instagram_Ads,106,1,Desktop
5430,1,2024-09-07,Organic_Search,69,15,Mobile
5430,2,2024-09-18,Organic_Search,144,4,Mobile
5430,3,2024-09-20,Email,502,3,Desktop
5431,1,2024-09-02,Paid_Search,192,1,Desktop
5432,1,2024-09-13,Facebook_Ads,399,8,Mobile
5432,2,2024-09-17,Instagram_Ads,68,12,Mobile
5432,3,2024-09-25,Email,565,1,Mobile
5432,4,2024-10-07,Instagram_Ads,250,13,Desktop
5433,1,2024-11-21,Organic_Search,457,8,Mobile
5434,1,2024-10-22,Paid_Search,78,15,Desktop
5434,2,2024-10-24,Instagram_Ads,588,3,Desktop
5434,3,2024-11-05,Direct,260,10,Mobile
5434,4,2024-11-07,Direct,577,12,Mobile
5434,5,2024-11-07,Paid_Search,370,4,Mobile
5435,1,2024-08-23,Paid_Search,252,8,Mobile
5435,2,2024-09-01,Paid_Search,347,10,Desktop
5435,3,2024-09-14,Email,555,7,Mobile
5435,4,2024-09-16,Instagram_Ads,413,14,Desktop
5436,1,2024-11-26,Facebook_Ads,389,1,Mobile
5436,2,2024-11-29,Paid_Search,552,9,Mobile
5436,3,2024-12-03,Paid_Search,408,11,Desktop
5437,1,2024-11-16,Paid_Search,571,15,Desktop
5438,1,2024-08-26,Instagram_Ads,188,15,Mobile
5439,1,2024-10-10,Facebook_Ads,34,12,Desktop
5440,1,2024-11-03,Instagram_Ads,306,2,Mobile
5440,2,2024-11-05,Paid_Search,236,2,Mobile
5440,3,2024-11-19,Paid_Search,429,3,Mobile
5440,4,2024-11-19,Instagram_Ads,239,10,Mobile
5441,1,2024-10-22,Paid_Search,165,11,Mobile
5442,1,2024-08-14,Instagram_Ads,343,6,Mobile
5442,2,2024-08-26,Direct,336,8,Desktop
5442,3,2024-08-29,Instagram_Ads,298,2,Desktop
5442,4,2024-08-30,Facebook_Ads,237,6,Desktop
5442,5,2024-09-01,Direct,140,9,Mobile
5443,1,2024-08-26,Instagram_Ads,386,2,Mobile
5443,2,2024-08-28,Organic_Search,367,5,Desktop
5443,3,2024-08-29,Paid_Search,573,15,Mobile
5444,1,2024-07-20,Instagram_Ads,39,11,Mobile
5444,2,2024-07-25,Instagram_Ads,304,4,Mobile
5444,3,2024-07-27,Facebook_Ads,418,11,Desktop
5444,4,2024-08-04,Organic_Search,95,1,Mobile
5445,1,2024-08-01,Organic_Search,45,9,Tablet
5446,1,2024-11-10,Facebook_Ads,397,6,Desktop
5446,2,2024-11-21,Facebook_Ads,382,8,Mobile
5446,3,2024-11-28,Instagram_Ads,308,2,Mobile
5447,1,2024-09-19,Facebook_Ads,425,8,Desktop
5447,2,2024-09-23,Instagram_Ads,425,13,Desktop
5447,3,2024-09-23,Email,260,5,Desktop
5447,4,2024-09-27,Facebook_Ads,303,8,Mobile
5448,1,2024-08-23,Instagram_Ads,383,8,Desktop
5448,2,2024-09-14,Email,407,4,Mobile
5449,1,2024-09-23,Instagram_Ads,539,14,Mobile
5449,2,2024-09-28,Facebook_Ads,107,5,Tablet
5449,3,2024-10-06,Organic_Search,252,15,Mobile
5450,1,2024-07-26,Organic_Search,267,1,Mobile
5450,2,2024-08-07,Paid_Search,409,1,Mobile
5450,3,2024-08-09,Email,371,8,Desktop
5450,4,2024-08-12,Direct,479,5,Desktop
5451,1,2024-08-10,Paid_Search,130,11,Tablet
5451,2,2024-08-11,Email,395,13,Desktop
5451,3,2024-08-16,Email,283,2,Desktop
5452,1,2024-12-23,Facebook_Ads,118,7,Mobile
5453,1,2024-11-23,Instagram_Ads,417,3,Desktop
5453,2,2024-11-24,Direct,52,9,Mobile
5453,3,2024-12-01,Email,529,15,Mobile
5453,4,2024-12-02,Organic_Search,393,12,Tablet
5454,1,2024-07-28,Organic_Search,152,4,Desktop
5454,2,2024-08-04,Facebook_Ads,371,2,Desktop
5455,1,2024-10-25,Paid_Search,214,5,Mobile
5455,2,2024-10-29,Facebook_Ads,394,2,Mobile
5455,3,2024-11-04,Direct,320,11,Mobile
5455,4,2024-11-06,Facebook_Ads,503,5,Desktop
5455,5,2024-11-07,Facebook_Ads,503,2,Mobile
5455,6,2024-11-13,Direct,473,5,Mobile
5456,1,2024-08-10,Paid_Search,438,5,Mobile
5456,2,2024-08-16,Organic_Search,514,4,Desktop
5456,3,2024-08-18,Email,517,11,Mobile
5457,1,2024-11-11,Paid_Search,392,15,Desktop
5458,1,2024-10-05,Facebook_Ads,493,1,Tablet
5458,2,2024-10-22,Facebook_Ads,317,13,Mobile
5459,1,2024-09-10,Organic_Search,483,3,Mobile
5459,2,2024-09-10,Paid_Search,267,1,Mobile
5459,3,2024-09-16,Organic_Search,581,13,Desktop
5459,4,2024-09-16,Organic_Search,598,13,Mobile
5460,1,2024-11-12,Facebook_Ads,350,13,Desktop
5460,2,2024-11-25,Organic_Search,267,3,Desktop
5461,1,2024-11-18,Paid_Search,291,13,Mobile
5461,2,2024-12-03,Paid_Search,348,2,Desktop
5461,3,2024-12-04,Organic_Search,143,11,Mobile
5461,4,2024-12-11,Direct,304,6,Mobile
5462,1,2024-11-08,Paid_Search,150,12,Mobile
5463,1,2024-08-23,Facebook_Ads,293,8,Mobile
5463,2,2024-08-25,Facebook_Ads,187,10,Mobile
5464,1,2024-10-22,Organic_Search,314,2,Tablet
5464,2,2024-10-24,Email,420,6,Mobile
5464,3,2024-10-27,Paid_Search,516,4,Tablet
5464,4,2024-10-28,Instagram_Ads,469,9,Desktop
5464,5,2024-11-02,Paid_Search,364,7,Mobile
5464,6,2024-11-07,Organic_Search,420,3,Mobile
5464,7,2024-11-09,Direct,367,7,Mobile
5464,8,2024-11-13,Paid_Search,180,4,Mobile
5465,1,2024-07-21,Organic_Search,414,14,Mobile
5465,2,2024-07-26,Email,539,12,Desktop
5466,1,2024-07-22,Organic_Search,341,12,Desktop
5467,1,2024-11-24,Instagram_Ads,594,15,Mobile
5467,2,2024-12-02,Facebook_Ads,164,3,Desktop
5467,3,2024-12-02,Organic_Search,202,5,Mobile
5468,1,2024-11-27,Paid_Search,460,2,Mobile
5468,2,2024-12-15,Facebook_Ads,257,14,Mobile
5469,1,2024-10-01,Instagram_Ads,558,13,Desktop
5469,2,2024-10-07,Email,255,13,Mobile
5469,3,2024-10-09,Email,324,14,Desktop
5470,1,2024-10-27,Facebook_Ads,202,7,Mobile
5470,2,2024-11-09,Email,69,9,Mobile
5470,3,2024-11-12,Paid_Search,236,12,Mobile
5471,1,2024-08-08,Paid_Search,69,15,Mobile
5471,2,2024-08-09,Direct,450,12,Mobile
5471,3,2024-08-09,Paid_Search,300,5,Desktop
5471,4,2024-08-09,Email,533,9,Mobile
5472,1,2024-07-21,Organic_Search,517,10,Mobile
5473,1,2024-10-16,Organic_Search,446,2,Desktop
5473,2,2024-10-18,Email,599,3,Mobile
5474,1,2024-11-26,Facebook_Ads,33,9,Mobile
5475,1,2024-10-13,Facebook_Ads,146,12,Mobile
5475,2,2024-10-14,Email,269,7,Mobile
5475,3,2024-10-20,Paid_Search,534,8,Mobile
5475,4,2024-10-21,Direct,426,1,Mobile
5475,5,2024-10-22,Facebook_Ads,563,4,Mobile
5475,6,2024-10-26,Instagram_Ads,517,13,Mobile
5475,7,2024-10-27,Paid_Search,157,13,Desktop
5475,8,2024-10-31,Organic_Search,46,12,Desktop
5476,1,2024-10-02,Paid_Search,406,6,Desktop
5476,2,2024-10-02,Organic_Search,418,12,Mobile
5476,3,2024-10-13,Facebook_Ads,435,5,Desktop
5476,4,2024-10-15,Organic_Search,365,14,Desktop
5476,5,2024-10-19,Organic_Search,397,8,Mobile
5477,1,2024-07-28,Instagram_Ads,316,6,Desktop
5478,1,2024-11-28,Paid_Search,61,5,Desktop
5478,2,2024-12-03,Instagram_Ads,42,10,Mobile
5479,1,2024-09-13,Paid_Search,535,14,Desktop
5479,2,2024-09-16,Paid_Search,294,14,Mobile
5479,3,2024-09-28,Paid_Search,118,11,Desktop
5480,1,2024-11-14,Facebook_Ads,222,14,Mobile
5481,1,2024-09-08,Organic_Search,534,7,Mobile
5481,2,2024-09-11,Email,229,10,Tablet
5481,3,2024-09-12,Direct,266,3,Mobile
5482,1,2024-10-06,Paid_Search,580,7,Mobile
5482,2,2024-10-07,Instagram_Ads,489,7,Mobile
5482,3,2024-10-08,Paid_Search,305,3,Desktop
5482,4,2024-10-12,Direct,486,1,Mobile
5482,5,2024-10-13,Email,83,2,Desktop
5482,6,2024-10-27,Instagram_Ads,572,14,Mobile
5482,7,2024-10-27,Facebook_Ads,310,8,Desktop
5482,8,2024-10-29,Direct,383,8,Desktop
5483,1,2024-11-16,Instagram_Ads,448,4,Desktop
5484,1,2024-11-28,Organic_Search,468,1,Desktop
5484,2,2024-12-07,Instagram_Ads,310,1,Desktop
5484,3,2024-12-17,Paid_Search,538,6,Desktop
5485,1,2024-10-22,Organic_Search,413,2,Mobile
5486,1,2024-08-15,Facebook_Ads,354,9,Mobile
5486,2,2024-08-20,Instagram_Ads,96,1,Mobile
5486,3,2024-08-23,Paid_Search,591,3,Tablet
5486,4,2024-09-03,Email,358,3,Desktop
5487,1,2024-10-18,Facebook_Ads,301,5,Desktop
5487,2,2024-10-31,Paid_Search,572,11,Mobile
5487,3,2024-11-05,Email,292,9,Mobile
5488,1,2024-10-27,Instagram_Ads,238,14,Mobile
5488,2,2024-11-08,Organic_Search,296,7,Mobile
5488,3,2024-11-13,Instagram_Ads,230,2,Mobile
5489,1,2024-08-18,Paid_Search,496,12,Desktop
5489,2,2024-08-21,Paid_Search,220,12,Desktop
5489,3,2024-08-28,Instagram_Ads,415,13,Mobile
5489,4,2024-09-02,Email,311,2,Desktop
5489,5,2024-09-03,Direct,80,2,Mobile
5489,6,2024-09-04,Instagram_Ads,268,12,Mobile
5489,7,2024-09-06,Organic_Search,199,1,Desktop
5490,1,2024-07-22,Paid_Search,526,14,Mobile
5491,1,2024-10-01,Facebook_Ads,576,6,Tablet
5492,1,2024-10-04,Paid_Search,530,15,Mobile
5492,2,2024-10-09,Direct,584,10,Mobile
5492,3,2024-10-09,Facebook_Ads,89,4,Mobile
5492,4,2024-10-17,Email,255,15,Desktop
5493,1,2024-12-06,Organic_Search,49,1,Mobile
5494,1,2024-12-06,Paid_Search,72,15,Mobile
5494,2,2024-12-11,Email,283,7,Desktop
5494,3,2024-12-21,Email,365,6,Mobile
5494,4,2024-12-25,Paid_Search,414,7,Mobile
5495,1,2024-11-06,Instagram_Ads,354,8,Desktop
5495,2,2024-11-14,Paid_Search,578,10,Mobile
5496,1,2024-09-04,Facebook_Ads,430,3,Desktop
5497,1,2024-09-12,Paid_Search,345,9,Desktop
5497,2,2024-09-14,Direct,349,8,Tablet
5498,1,2024-08-16,Facebook_Ads,319,15,Mobile
5498,2,2024-08-29,Facebook_Ads,61,10,Mobile
5499,1,2024-11-14,Facebook_Ads,597,13,Tablet
5499,2,2024-11-20,Organic_Search,189,6,Desktop
5500,1,2024-09-11,Instagram_Ads,130,3,Mobile
5500,2,2024-09-19,Instagram_Ads,524,8,Mobile
5501,1,2024-10-30,Facebook_Ads,403,14,Desktop
5501,2,2024-11-04,Direct,44,6,Desktop
5502,1,2024-07-12,Paid_Search,183,5,Mobile
5502,2,2024-07-12,Organic_Search,398,3,Mobile
5503,1,2024-11-22,Instagram_Ads,578,6,Mobile
5503,2,2024-11-28,Facebook_Ads,278,13,Mobile
5503,3,2024-12-02,Email,219,14,Desktop
5504,1,2024-12-01,Facebook_Ads,371,14,Mobile
5504,2,2024-12-02,Organic_Search,332,10,Mobile
5504,3,2024-12-17,Paid_Search,371,8,Desktop
5505,1,2024-09-07,Organic_Search,320,5,Mobile
5506,1,2024-09-18,Paid_Search,79,6,Desktop
5507,1,2024-09-11,Paid_Search,137,8,Desktop
5508,1,2024-11-23,Paid_Search,171,9,Tablet
5508,2,2024-11-30,Email,430,12,Desktop
5508,3,2024-11-30,Facebook_Ads,516,5,Mobile
5508,4,2024-12-14,Email,221,10,Mobile
5509,1,2024-09-28,Instagram_Ads,346,8,Desktop
5509,2,2024-09-29,Facebook_Ads,51,12,Mobile
5509,3,2024-10-03,Email,508,3,Mobile
5510,1,2024-08-15,Paid_Search,425,3,Desktop
5510,2,2024-08-20,Direct,487,5,Mobile
5510,3,2024-08-22,Paid_Search,116,11,Mobile
5511,1,2024-09-20,Paid_Search,149,2,Mobile
5512,1,2024-11-09,Facebook_Ads,305,13,Desktop
5512,2,2024-11-17,Paid_Search,162,4,Mobile
5512,3,2024-11-24,Paid_Search,269,11,Mobile
5513,1,2024-11-22,Paid_Search,587,14,Mobile
5513,2,2024-11-24,Paid_Search,159,12,Desktop
5513,3,2024-11-30,Instagram_Ads,174,3,Mobile
5514,1,2024-09-26,Paid_Search,521,2,Mobile
5514,2,2024-09-29,Email,440,5,Desktop
5514,3,2024-10-01,Organic_Search,201,5,Mobile
5514,4,2024-10-03,Email,403,7,Desktop
5514,5,2024-10-06,Paid_Search,579,11,Desktop
5514,6,2024-10-15,Instagram_Ads,95,2,Mobile
5514,7,2024-10-18,Email,173,10,Mobile
5515,1,2024-08-15,Paid_Search,492,11,Mobile
5515,2,2024-08-20,Paid_Search,289,11,Mobile
5515,3,2024-08-26,Direct,46,4,Mobile
5516,1,2024-09-02,Facebook_Ads,564,8,Mobile
5517,1,2024-08-25,Facebook_Ads,534,13,Desktop
5517,2,2024-08-30,Paid_Search,522,14,Tablet
5517,3,2024-08-31,Organic_Search,554,6,Mobile
5517,4,2024-09-06,Paid_Search,419,15,Desktop
5517,5,2024-09-14,Email,147,5,Mobile
5517,6,2024-09-17,Paid_Search,566,2,Mobile
5518,1,2024-07-27,Instagram_Ads,264,13,Desktop
5519,1,2024-11-11,Organic_Search,117,3,Mobile
5519,2,2024-11-15,Paid_Search,543,10,Desktop
5519,3,2024-12-03,Paid_Search,452,13,Mobile
5520,1,2024-10-05,Facebook_Ads,461,1,Desktop
5520,2,2024-10-12,Organic_Search,93,10,Desktop
5520,3,2024-10-15,Instagram_Ads,443,7,Desktop
5520,4,2024-10-18,Paid_Search,473,6,Desktop
5520,5,2024-10-28,Paid_Search,86,14,Mobile
5520,6,2024-10-28,Paid_Search,444,15,Mobile
5520,7,2024-10-30,Direct,365,6,Mobile
5521,1,2024-08-02,Paid_Search,187,10,Tablet
5522,1,2024-11-21,Organic_Search,526,13,Mobile
5522,2,2024-11-25,Direct,361,14,Mobile
5522,3,2024-11-29,Organic_Search,393,9,Desktop
5523,1,2024-08-13,Instagram_Ads,323,6,Desktop
5524,1,2024-11-10,Instagram_Ads,462,3,Desktop
5524,2,2024-11-26,Email,449,13,Desktop
5525,1,2024-10-06,Paid_Search,148,8,Mobile
5525,2,2024-10-07,Instagram_Ads,38,3,Desktop
5525,3,2024-10-17,Email,311,1,Desktop
5526,1,2024-09-21,Instagram_Ads,468,4,Mobile
5526,2,2024-09-27,Instagram_Ads,576,9,Mobile
5526,3,2024-09-28,Organic_Search,147,11,Mobile
5526,4,2024-09-30,Direct,514,10,Tablet
5526,5,2024-10-04,Direct,553,11,Mobile
5526,6,2024-10-05,Facebook_Ads,385,2,Mobile
5526,7,2024-10-05,Paid_Search,50,13,Mobile
5527,1,2024-10-15,Paid_Search,392,9,Mobile
5528,1,2024-08-14,Paid_Search,372,8,Mobile
5529,1,2024-10-18,Instagram_Ads,306,10,Mobile
5530,1,2024-07-26,Organic_Search,432,15,Mobile
5530,2,2024-07-28,Organic_Search,336,15,Desktop
5530,3,2024-07-28,Email,62,12,Mobile
5530,4,2024-08-02,Email,237,14,Mobile
5530,5,2024-08-17,Organic_Search,480,4,Tablet
5530,6,2024-08-17,Direct,208,7,Mobile
5530,7,2024-08-18,Email,40,9,Mobile
5531,1,2024-11-26,Facebook_Ads,367,7,Mobile
5531,2,2024-12-02,Email,333,11,Mobile
5532,1,2024-08-25,Organic_Search,418,4,Desktop
5533,1,2024-11-10,Facebook_Ads,123,7,Mobile
5533,2,2024-11-10,Facebook_Ads,394,9,Desktop
5533,3,2024-11-11,Email,346,2,Desktop
5534,1,2024-08-04,Organic_Search,230,10,Desktop
5535,1,2024-09-02,Instagram_Ads,524,8,Mobile
5535,2,2024-09-08,Instagram_Ads,82,5,Desktop
5535,3,2024-09-22,Instagram_Ads,388,12,Desktop
5535,4,2024-09-24,Facebook_Ads,154,10,Mobile
5536,1,2024-08-30,Facebook_Ads,403,7,Desktop
5537,1,2024-09-20,Organic_Search,412,14,Tablet
5537,2,2024-09-26,Instagram_Ads,385,13,Mobile
5537,3,2024-09-27,Facebook_Ads,274,5,Mobile
5537,4,2024-10-07,Facebook_Ads,211,1,Mobile
5538,1,2024-09-10,Organic_Search,185,1,Mobile
5539,1,2024-11-11,Facebook_Ads,508,11,Mobile
5539,2,2024-11-13,Paid_Search,267,11,Desktop
5540,1,2024-09-01,Paid_Search,365,8,Tablet
5540,2,2024-09-08,Instagram_Ads,229,4,Mobile
5540,3,2024-09-13,Facebook_Ads,143,7,Mobile
5540,4,2024-09-13,Facebook_Ads,578,10,Mobile
5540,5,2024-09-16,Paid_Search,99,1,Mobile
5540,6,2024-09-23,Organic_Search,466,14,Mobile
5541,1,2024-09-16,Facebook_Ads,576,12,Mobile
5541,2,2024-09-17,Email,35,8,Mobile
5542,1,2024-08-30,Instagram_Ads,593,15,Desktop
5542,2,2024-09-07,Direct,542,13,Mobile
5543,1,2024-11-16,Facebook_Ads,416,9,Mobile
5543,2,2024-11-24,Direct,254,1,Mobile
5544,1,2024-07-04,Organic_Search,381,12,Desktop
5544,2,2024-07-10,Instagram_Ads,530,11,Mobile
5544,3,2024-07-14,Paid_Search,274,13,Mobile
5544,4,2024-07-15,Email,146,10,Desktop
5545,1,2024-08-07,Organic_Search,446,1,Mobile
5545,2,2024-08-16,Paid_Search,507,5,Mobile
5546,1,2024-12-04,Facebook_Ads,466,4,Mobile
5547,1,2024-10-29,Instagram_Ads,383,14,Mobile
5547,2,2024-11-08,Email,358,15,Mobile
5547,3,2024-11-16,Instagram_Ads,555,9,Desktop
5548,1,2024-08-30,Paid_Search,587,8,Desktop
5548,2,2024-08-31,Direct,484,15,Mobile
5548,3,2024-09-04,Email,217,3,Desktop
5548,4,2024-09-04,Organic_Search,194,5,Mobile
5548,5,2024-09-09,Organic_Search,372,11,Mobile
5549,1,2024-11-04,Instagram_Ads,305,1,Mobile
5549,2,2024-11-27,Paid_Search,295,11,Tablet
5550,1,2024-12-04,Facebook_Ads,429,9,Desktop
5550,2,2024-12-09,Organic_Search,535,13,Desktop
5550,3,2024-12-10,Direct,290,15,Mobile
5550,4,2024-12-11,Instagram_Ads,471,10,Mobile
5551,1,2024-08-03,Instagram_Ads,599,9,Mobile
5552,1,2024-08-04,Organic_Search,464,5,Mobile
5552,2,2024-08-13,Paid_Search,104,8,Desktop
5552,3,2024-08-20,Email,560,10,Mobile
5553,1,2024-10-05,Paid_Search,485,14,Mobile
5553,2,2024-10-06,Paid_Search,460,5,Desktop
5553,3,2024-10-11,Instagram_Ads,68,1,Mobile
5553,4,2024-10-13,Facebook_Ads,61,4,Tablet
5553,5,2024-10-14,Email,186,6,Desktop
5553,6,2024-10-20,Email,581,14,Desktop
5554,1,2024-11-19,Paid_Search,135,3,Mobile
5554,2,2024-11-30,Email,510,9,Mobile
5555,1,2024-11-14,Facebook_Ads,327,3,Desktop
5555,2,2024-11-22,Instagram_Ads,424,12,Mobile
5555,3,2024-11-25,Organic_Search,207,2,Mobile
5555,4,2024-11-30,Facebook_Ads,424,8,Desktop
5555,5,2024-12-07,Email,480,8,Mobile
5556,1,2024-07-09,Paid_Search,539,9,Desktop
5556,2,2024-07-30,Email,317,5,Mobile
5557,1,2024-11-25,Organic_Search,254,1,Mobile
5558,1,2024-08-29,Paid_Search,146,4,Desktop
5558,2,2024-08-30,Organic_Search,279,5,Tablet
5558,3,2024-09-03,Facebook_Ads,518,15,Mobile
5558,4,2024-09-15,Email,163,8,Mobile
5559,1,2024-09-26,Instagram_Ads,566,14,Mobile
5559,2,2024-10-01,Facebook_Ads,149,1,Mobile
5560,1,2024-11-02,Paid_Search,542,1,Mobile
5561,1,2024-10-24,Facebook_Ads,190,13,Mobile
5561,2,2024-10-31,Paid_Search,335,3,Mobile
5561,3,2024-11-06,Email,101,5,Mobile
5561,4,2024-11-08,Email,115,5,Mobile
5562,1,2024-09-27,Paid_Search,222,14,Mobile
5563,1,2024-10-31,Paid_Search,417,2,Mobile
5563,2,2024-10-31,Facebook_Ads,223,13,Mobile
5563,3,2024-11-08,Organic_Search,299,1,Desktop
5564,1,2024-07-16,Organic_Search,218,6,Mobile
5565,1,2024-09-26,Facebook_Ads,571,14,Mobile
5565,2,2024-10-01,Paid_Search,506,8,Mobile
5565,3,2024-10-03,Paid_Search,478,15,Mobile
5565,4,2024-10-09,Email,245,11,Mobile
5566,1,2024-07-21,Paid_Search,89,3,Mobile
5566,2,2024-07-23,Organic_Search,178,11,Mobile
5566,3,2024-07-30,Paid_Search,381,8,Desktop
5566,4,2024-08-03,Paid_Search,488,4,Tablet
5567,1,2024-08-02,Instagram_Ads,39,6,Mobile
5567,2,2024-08-11,Paid_Search,419,6,Mobile
5567,3,2024-08-13,Organic_Search,309,7,Mobile
5568,1,2024-08-09,Paid_Search,217,7,Mobile
5568,2,2024-08-12,Email,486,4,Tablet
5568,3,2024-08-20,Paid_Search,261,15,Mobile
5568,4,2024-08-30,Facebook_Ads,490,9,Mobile
5569,1,2024-10-06,Paid_Search,218,1,Mobile
5569,2,2024-10-08,Organic_Search,504,12,Mobile
5569,3,2024-10-08,Email,150,10,Mobile
5569,4,2024-10-12,Email,340,5,Mobile
5570,1,2024-09-29,Paid_Search,461,15,Tablet
5571,1,2024-10-31,Organic_Search,248,8,Desktop
5571,2,2024-11-05,Facebook_Ads,312,12,Mobile
5571,3,2024-11-10,Paid_Search,408,2,Mobile
5572,1,2024-11-20,Organic_Search,448,7,Mobile
5572,2,2024-11-21,Direct,107,4,Mobile
5573,1,2024-10-14,Instagram_Ads,494,14,Mobile
5573,2,2024-10-15,Paid_Search,588,13,Desktop
5573,3,2024-10-21,Paid_Search,37,13,Desktop
5574,1,2024-11-18,Instagram_Ads,264,12,Desktop
5574,2,2024-11-25,Facebook_Ads,577,3,Mobile
5574,3,2024-12-03,Email,478,10,Mobile
5575,1,2024-11-05,Organic_Search,274,8,Mobile
5575,2,2024-11-21,Facebook_Ads,594,4,Mobile
5575,3,2024-11-21,Instagram_Ads,245,13,Mobile
5575,4,2024-11-22,Facebook_Ads,250,4,Mobile
5576,1,2024-10-19,Paid_Search,180,8,Desktop
5577,1,2024-11-16,Organic_Search,217,12,Mobile
5578,1,2024-10-22,Paid_Search,111,12,Desktop
5579,1,2024-10-09,Paid_Search,588,4,Tablet
5579,2,2024-10-21,Paid_Search,549,4,Mobile
5580,1,2024-09-16,Paid_Search,175,5,Mobile
5580,2,2024-09-25,Organic_Search,64,13,Desktop
5581,1,2024-08-16,Paid_Search,592,4,Desktop
5581,2,2024-08-24,Facebook_Ads,247,7,Mobile
5581,3,2024-09-01,Instagram_Ads,71,8,Mobile
5582,1,2024-12-21,Facebook_Ads,447,1,Mobile
5583,1,2024-09-18,Paid_Search,141,1,Mobile
5583,2,2024-10-05,Organic_Search,485,6,Desktop
5583,3,2024-10-08,Instagram_Ads,578,15,Mobile
5584,1,2024-11-20,Facebook_Ads,584,4,Desktop
5584,2,2024-11-20,Paid_Search,476,14,Mobile
5584,3,2024-11-25,Direct,226,11,Mobile
5584,4,2024-11-30,Organic_Search,513,15,Tablet
5585,1,2024-07-18,Instagram_Ads,506,13,Desktop
5585,2,2024-07-27,Instagram_Ads,495,11,Mobile
5586,1,2024-08-03,Paid_Search,418,13,Mobile
5586,2,2024-08-21,Facebook_Ads,191,14,Desktop
5587,1,2024-08-09,Paid_Search,442,14,Desktop
5587,2,2024-08-10,Facebook_Ads,169,7,Mobile
5587,3,2024-08-10,Organic_Search,135,10,Mobile
5587,4,2024-08-15,Organic_Search,432,4,Tablet
